ENSG00000000003	ENST00000373020	TSPAN6	0
ENSG00000183941	ENST00000392938	HIST2H4A	0
ENSG00000183941	ENST00000392939	HIST2H4A	0
ENSG00000183941	ENST00000610125	HIST2H4A	0
ENSG00000183943	ENST00000262848	PRKX	0
ENSG00000183955	ENST00000330479	SETD8	8
ENSG00000183955	ENST00000402868	SETD8	8
ENSG00000183955	ENST00000437502	SETD8	3
ENSG00000183955	ENST00000437519	SETD8	8
ENSG00000183960	ENST00000328405	KCNH8	0
ENSG00000183960	ENST00000452398	KCNH8	8
ENSG00000183960	ENST00000537696	KCNH8	8
ENSG00000183963	ENST00000333137	SMTN	0
ENSG00000183963	ENST00000347557	SMTN	0
ENSG00000183963	ENST00000358743	SMTN	0
ENSG00000183963	ENST00000404574	SMTN	0
ENSG00000183963	ENST00000416786	SMTN	3
ENSG00000183963	ENST00000422839	SMTN	3
ENSG00000183963	ENST00000426927	SMTN	3
ENSG00000183963	ENST00000431481	SMTN	3
ENSG00000183963	ENST00000432777	SMTN	3
ENSG00000183963	ENST00000438223	SMTN	11
ENSG00000183963	ENST00000440425	SMTN	3
ENSG00000183963	ENST00000455608	SMTN	3
ENSG00000183971	ENST00000329610	NPW	0
ENSG00000183971	ENST00000566435	NPW	0
ENSG00000183971	ENST00000567649	NPW	3
ENSG00000183977	ENST00000333083	PP2D1	0
ENSG00000183977	ENST00000389050	PP2D1	0
ENSG00000183978	ENST00000328434	COA3	0
ENSG00000183978	ENST00000586680	COA3	12
ENSG00000183979	ENST00000333383	NPB	0
ENSG00000183979	ENST00000573081	NPB	0
ENSG00000184005	ENST00000328299	ST6GALNAC3	0
ENSG00000184007	ENST00000344035	PTP4A2	0
ENSG00000184007	ENST00000356536	PTP4A2	0
ENSG00000184007	ENST00000457805	PTP4A2	0
ENSG00000184007	ENST00000468531	PTP4A2	3
ENSG00000184007	ENST00000470404	PTP4A2	0
ENSG00000184007	ENST00000528253	PTP4A2	0
ENSG00000184007	ENST00000532001	PTP4A2	8
ENSG00000184007	ENST00000534796	PTP4A2	3
ENSG00000184007	ENST00000602683	PTP4A2	0
ENSG00000184007	ENST00000602725	PTP4A2	0
ENSG00000184009	ENST00000331925	ACTG1	0
ENSG00000184009	ENST00000570382	ACTG1	7
ENSG00000184009	ENST00000571691	ACTG1	3
ENSG00000184009	ENST00000571721	ACTG1	3
ENSG00000184009	ENST00000572105	ACTG1	0
ENSG00000184009	ENST00000573283	ACTG1	0
ENSG00000184009	ENST00000575087	ACTG1	0
ENSG00000184009	ENST00000575659	ACTG1	3
ENSG00000184009	ENST00000575842	ACTG1	0
ENSG00000184009	ENST00000575994	ACTG1	3
ENSG00000184009	ENST00000576544	ACTG1	0
ENSG00000184012	ENST00000332149	TMPRSS2	8
ENSG00000184012	ENST00000398585	TMPRSS2	8
ENSG00000184012	ENST00000424093	TMPRSS2	11
ENSG00000184012	ENST00000454499	TMPRSS2	11
ENSG00000184012	ENST00000455813	TMPRSS2	11
ENSG00000184012	ENST00000458356	TMPRSS2	8
ENSG00000184014	ENST00000328194	DENND5A	0
ENSG00000184014	ENST00000524446	DENND5A	3
ENSG00000184014	ENST00000525784	DENND5A	3
ENSG00000184014	ENST00000526707	DENND5A	0
ENSG00000184014	ENST00000527700	DENND5A	0
ENSG00000184014	ENST00000527896	DENND5A	3
ENSG00000184014	ENST00000528725	DENND5A	3
ENSG00000184014	ENST00000530044	DENND5A	4
ENSG00000184014	ENST00000530780	DENND5A	0
ENSG00000184014	ENST00000531747	DENND5A	3
ENSG00000184014	ENST00000533737	DENND5A	3
ENSG00000184022	ENST00000330500	OR2T10	0
ENSG00000184029	ENST00000328264	DSCR4	0
ENSG00000184029	ENST00000398948	DSCR4	0
ENSG00000184029	ENST00000482032	DSCR4	8
ENSG00000184032	ENST00000330798	KRTAP20-2	0
ENSG00000184033	ENST00000328435	CTAG1B	0
ENSG00000184033	ENST00000359887	CTAG1B	0
ENSG00000184040	ENST00000457860	TMEM236	0
ENSG00000184040	ENST00000480516	TMEM236	0
ENSG00000184047	ENST00000267169	DIABLO	0
ENSG00000184047	ENST00000342392	DIABLO	0
ENSG00000184047	ENST00000353548	DIABLO	0
ENSG00000184047	ENST00000413918	DIABLO	0
ENSG00000184047	ENST00000439489	DIABLO	3
ENSG00000184047	ENST00000443649	DIABLO	0
ENSG00000184047	ENST00000446652	DIABLO	3
ENSG00000184047	ENST00000464942	DIABLO	0
ENSG00000184047	ENST00000474004	DIABLO	3
ENSG00000184047	ENST00000485724	DIABLO	3
ENSG00000184047	ENST00000540535	DIABLO	3
ENSG00000184047	ENST00000541273	DIABLO	3
ENSG00000184047	ENST00000541656	DIABLO	3
ENSG00000184056	ENST00000333371	VPS33B	0
ENSG00000184056	ENST00000535843	VPS33B	0
ENSG00000184056	ENST00000535906	VPS33B	0
ENSG00000184056	ENST00000574755	VPS33B	8
ENSG00000184058	ENST00000329705	TBX1	0
ENSG00000184058	ENST00000332710	TBX1	0
ENSG00000184058	ENST00000359500	TBX1	0
ENSG00000184060	ENST00000330889	ADAP2	0
ENSG00000184060	ENST00000580525	ADAP2	0
ENSG00000184060	ENST00000580526	ADAP2	0
ENSG00000184060	ENST00000581285	ADAP2	3
ENSG00000184060	ENST00000581548	ADAP2	3
ENSG00000184060	ENST00000584828	ADAP2	3
ENSG00000184060	ENST00000584989	ADAP2	11
ENSG00000184060	ENST00000585130	ADAP2	8
ENSG00000184076	ENST00000330029	UQCR10	0
ENSG00000184076	ENST00000401406	UQCR10	0
ENSG00000184083	ENST00000328235	FAM120C	0
ENSG00000184083	ENST00000375180	FAM120C	0
ENSG00000184083	ENST00000477084	FAM120C	8
ENSG00000184108	ENST00000332517	TRIML1	0
ENSG00000184110	ENST00000331666	EIF3C	0
ENSG00000184110	ENST00000395587	EIF3C	0
ENSG00000184110	ENST00000563139	EIF3C	3
ENSG00000184110	ENST00000564243	EIF3C	0
ENSG00000184110	ENST00000566501	EIF3C	0
ENSG00000184110	ENST00000566866	EIF3C	0
ENSG00000184110	ENST00000568426	EIF3C	3
ENSG00000184110	ENST00000569690	EIF3C	3
ENSG00000184113	ENST00000403084	CLDN5	0
ENSG00000184113	ENST00000406028	CLDN5	0
ENSG00000184113	ENST00000413119	CLDN5	0
ENSG00000184117	ENST00000216121	NIPSNAP1	0
ENSG00000184117	ENST00000415100	NIPSNAP1	3
ENSG00000184117	ENST00000437094	NIPSNAP1	3
ENSG00000184117	ENST00000455496	NIPSNAP1	0
ENSG00000184140	ENST00000328882	OR4F6	0
ENSG00000184144	ENST00000331830	CNTN2	0
ENSG00000184148	ENST00000328051	SPRR4	0
ENSG00000184154	ENST00000289488	LRTOMT	0
ENSG00000184154	ENST00000307198	LRTOMT	0
ENSG00000184154	ENST00000324866	LRTOMT	0
ENSG00000184154	ENST00000419228	LRTOMT	0
ENSG00000184154	ENST00000423494	LRTOMT	0
ENSG00000184154	ENST00000427369	LRTOMT	0
ENSG00000184154	ENST00000435085	LRTOMT	0
ENSG00000184154	ENST00000439209	LRTOMT	0
ENSG00000184154	ENST00000440313	LRTOMT	0
ENSG00000184154	ENST00000447974	LRTOMT	0
ENSG00000184154	ENST00000535883	LRTOMT	0
ENSG00000184154	ENST00000536917	LRTOMT	0
ENSG00000184154	ENST00000537483	LRTOMT	3
ENSG00000184154	ENST00000538413	LRTOMT	3
ENSG00000184154	ENST00000538478	LRTOMT	0
ENSG00000184154	ENST00000539271	LRTOMT	0
ENSG00000184154	ENST00000539587	LRTOMT	0
ENSG00000184154	ENST00000541614	LRTOMT	0
ENSG00000184154	ENST00000542846	LRTOMT	3
ENSG00000184154	ENST00000544409	LRTOMT	0
ENSG00000184155	ENST00000334857	OR10J5	0
ENSG00000184156	ENST00000388996	KCNQ3	4
ENSG00000184156	ENST00000519445	KCNQ3	4
ENSG00000184156	ENST00000521134	KCNQ3	4
ENSG00000184160	ENST00000330055	ADRA2C	0
ENSG00000184160	ENST00000509482	ADRA2C	0
ENSG00000184162	ENST00000331552	NR2C2AP	4
ENSG00000184162	ENST00000420605	NR2C2AP	4
ENSG00000184162	ENST00000538165	NR2C2AP	0
ENSG00000184162	ENST00000539678	NR2C2AP	3
ENSG00000184162	ENST00000544883	NR2C2AP	0
ENSG00000184163	ENST00000330388	FAM132A	0
ENSG00000184164	ENST00000328268	CRELD2	0
ENSG00000184164	ENST00000403427	CRELD2	0
ENSG00000184164	ENST00000404488	CRELD2	0
ENSG00000184164	ENST00000407217	CRELD2	0
ENSG00000184164	ENST00000450207	CRELD2	3
ENSG00000184166	ENST00000331459	OR1D2	0
ENSG00000184178	ENST00000388940	SCFD2	4
ENSG00000184178	ENST00000401642	SCFD2	4
ENSG00000184178	ENST00000503450	SCFD2	3
ENSG00000184182	ENST00000272930	UBE2F	0
ENSG00000184182	ENST00000409332	UBE2F	0
ENSG00000184182	ENST00000409633	UBE2F	0
ENSG00000184182	ENST00000409953	UBE2F	0
ENSG00000184182	ENST00000414443	UBE2F	0
ENSG00000184182	ENST00000416292	UBE2F	11
ENSG00000184182	ENST00000417231	UBE2F	0
ENSG00000184182	ENST00000433241	UBE2F	8
ENSG00000184182	ENST00000433568	UBE2F	0
ENSG00000184182	ENST00000434137	UBE2F	3
ENSG00000184182	ENST00000434655	UBE2F	11
ENSG00000184182	ENST00000439338	UBE2F	0
ENSG00000184182	ENST00000439780	UBE2F	0
ENSG00000184182	ENST00000440223	UBE2F	0
ENSG00000184182	ENST00000441728	UBE2F	0
ENSG00000184182	ENST00000445676	UBE2F	0
ENSG00000184182	ENST00000448502	UBE2F	3
ENSG00000184182	ENST00000454786	UBE2F	0
ENSG00000184182	ENST00000455999	UBE2F	0
ENSG00000184185	ENST00000331718	KCNJ12	0
ENSG00000184185	ENST00000583088	KCNJ12	0
ENSG00000184194	ENST00000332582	GPR173	0
ENSG00000184194	ENST00000375466	GPR173	3
ENSG00000184203	ENST00000328432	PPP1R2	0
ENSG00000184203	ENST00000413183	PPP1R2	8
ENSG00000184203	ENST00000418939	PPP1R2	3
ENSG00000184203	ENST00000438848	PPP1R2	3
ENSG00000184205	ENST00000375442	TSPYL2	0
ENSG00000184205	ENST00000578306	TSPYL2	7
ENSG00000184205	ENST00000579390	TSPYL2	3
ENSG00000184206	ENST00000422563	GOLGA6L4	4
ENSG00000184206	ENST00000424966	GOLGA6L4	9
ENSG00000184206	ENST00000510439	GOLGA6L4	0
ENSG00000184206	ENST00000512109	GOLGA6L4	3
ENSG00000184207	ENST00000333503	PGP	0
ENSG00000184207	ENST00000562001	PGP	3
ENSG00000184208	ENST00000402966	C22orf46	0
ENSG00000184209	ENST00000350887	SNRNP35	0
ENSG00000184209	ENST00000412157	SNRNP35	8
ENSG00000184209	ENST00000526639	SNRNP35	0
ENSG00000184210	ENST00000333026	DGAT2L6	0
ENSG00000184216	ENST00000369973	IRAK1	0
ENSG00000184216	ENST00000369974	IRAK1	0
ENSG00000184216	ENST00000369980	IRAK1	0
ENSG00000184216	ENST00000393682	IRAK1	4
ENSG00000184216	ENST00000393687	IRAK1	0
ENSG00000184216	ENST00000429936	IRAK1	0
ENSG00000184216	ENST00000437278	IRAK1	3
ENSG00000184216	ENST00000443220	IRAK1	3
ENSG00000184216	ENST00000444230	IRAK1	3
ENSG00000184216	ENST00000444254	IRAK1	3
ENSG00000184216	ENST00000455690	IRAK1	3
ENSG00000184220	ENST00000421999	CMSS1	0
ENSG00000184220	ENST00000463526	CMSS1	3
ENSG00000184220	ENST00000478909	CMSS1	3
ENSG00000184220	ENST00000489081	CMSS1	8
ENSG00000184220	ENST00000491299	CMSS1	0
ENSG00000184220	ENST00000497345	CMSS1	11
ENSG00000184221	ENST00000333063	OLIG1	0
ENSG00000184221	ENST00000382348	OLIG1	0
ENSG00000184221	ENST00000426947	OLIG1	3
ENSG00000184224	ENST00000333139	C11orf72	0
ENSG00000184224	ENST00000446232	C11orf72	0
ENSG00000184226	ENST00000328454	PCDH9	0
ENSG00000184226	ENST00000377861	PCDH9	0
ENSG00000184226	ENST00000377865	PCDH9	0
ENSG00000184226	ENST00000456367	PCDH9	0
ENSG00000184226	ENST00000544246	PCDH9	0
ENSG00000184227	ENST00000311148	ACOT1	0
ENSG00000184227	ENST00000557556	ACOT1	0
ENSG00000184232	ENST00000328965	OAF	0
ENSG00000184232	ENST00000531220	OAF	0
ENSG00000184254	ENST00000329841	ALDH1A3	0
ENSG00000184254	ENST00000346623	ALDH1A3	0
ENSG00000184254	ENST00000557963	ALDH1A3	0
ENSG00000184254	ENST00000558033	ALDH1A3	0
ENSG00000184254	ENST00000561338	ALDH1A3	11
ENSG00000184258	ENST00000370532	CDR1	0
ENSG00000184260	ENST00000331380	HIST2H2AC	0
ENSG00000184261	ENST00000327876	KCNK12	0
ENSG00000184270	ENST00000331128	HIST2H2AB	0
ENSG00000184271	ENST00000333640	POU6F1	4
ENSG00000184271	ENST00000389243	POU6F1	4
ENSG00000184271	ENST00000547855	POU6F1	7
ENSG00000184271	ENST00000550824	POU6F1	4
ENSG00000184276	ENST00000328698	DEFB108B	0
ENSG00000184277	ENST00000333202	TM2D3	0
ENSG00000184277	ENST00000347970	TM2D3	0
ENSG00000184277	ENST00000428002	TM2D3	0
ENSG00000184277	ENST00000558129	TM2D3	3
ENSG00000184277	ENST00000558677	TM2D3	3
ENSG00000184277	ENST00000559107	TM2D3	0
ENSG00000184277	ENST00000560013	TM2D3	0
ENSG00000184277	ENST00000561373	TM2D3	0
ENSG00000184281	ENST00000333256	TSSC4	0
ENSG00000184281	ENST00000380992	TSSC4	0
ENSG00000184281	ENST00000380996	TSSC4	0
ENSG00000184281	ENST00000435795	TSSC4	3
ENSG00000184281	ENST00000437110	TSSC4	3
ENSG00000184281	ENST00000440813	TSSC4	3
ENSG00000184281	ENST00000451491	TSSC4	0
ENSG00000184281	ENST00000485682	TSSC4	3
ENSG00000184281	ENST00000496468	TSSC4	3
ENSG00000184292	ENST00000371225	TACSTD2	0
ENSG00000184293	ENST00000327839	CLECL1	0
ENSG00000184293	ENST00000540988	CLECL1	3
ENSG00000184293	ENST00000542530	CLECL1	3
ENSG00000184302	ENST00000327720	SIX6	0
ENSG00000184304	ENST00000331968	PRKD1	4
ENSG00000184304	ENST00000415220	PRKD1	4
ENSG00000184304	ENST00000490795	PRKD1	3
ENSG00000184304	ENST00000546371	PRKD1	3
ENSG00000184304	ENST00000549503	PRKD1	3
ENSG00000184305	ENST00000333691	CCSER1	0
ENSG00000184305	ENST00000432775	CCSER1	0
ENSG00000184305	ENST00000502478	CCSER1	11
ENSG00000184305	ENST00000503421	CCSER1	3
ENSG00000184305	ENST00000505073	CCSER1	0
ENSG00000184305	ENST00000508550	CCSER1	3
ENSG00000184305	ENST00000509109	CCSER1	0
ENSG00000184305	ENST00000509176	CCSER1	0
ENSG00000184305	ENST00000510519	CCSER1	8
ENSG00000184305	ENST00000513522	CCSER1	3
ENSG00000184307	ENST00000330212	ZDHHC23	12
ENSG00000184307	ENST00000478793	ZDHHC23	4
ENSG00000184307	ENST00000491556	ZDHHC23	3
ENSG00000184307	ENST00000496083	ZDHHC23	7
ENSG00000184307	ENST00000498275	ZDHHC23	12
ENSG00000184313	ENST00000339553	MROH7	0
ENSG00000184313	ENST00000395690	MROH7	0
ENSG00000184313	ENST00000409996	MROH7	8
ENSG00000184313	ENST00000413188	MROH7	0
ENSG00000184313	ENST00000421030	MROH7	0
ENSG00000184313	ENST00000422659	MROH7	0
ENSG00000184313	ENST00000438846	MROH7	0
ENSG00000184313	ENST00000440047	MROH7	0
ENSG00000184313	ENST00000440217	MROH7	8
ENSG00000184313	ENST00000454855	MROH7	0
ENSG00000184313	ENST00000545244	MROH7	8
ENSG00000184321	ENST00000332043	OR51J1	0
ENSG00000184330	ENST00000329256	S100A7A	0
ENSG00000184330	ENST00000368728	S100A7A	0
ENSG00000184330	ENST00000368729	S100A7A	0
ENSG00000184343	ENST00000370100	SRPK3	0
ENSG00000184343	ENST00000370101	SRPK3	0
ENSG00000184343	ENST00000370104	SRPK3	0
ENSG00000184343	ENST00000370108	SRPK3	0
ENSG00000184343	ENST00000393786	SRPK3	4
ENSG00000184343	ENST00000430541	SRPK3	3
ENSG00000184343	ENST00000458681	SRPK3	3
ENSG00000184343	ENST00000489426	SRPK3	0
ENSG00000184344	ENST00000329913	GDF3	0
ENSG00000184345	ENST00000333127	IQCF2	0
ENSG00000184347	ENST00000332966	SLIT3	0
ENSG00000184347	ENST00000404867	SLIT3	0
ENSG00000184347	ENST00000519560	SLIT3	0
ENSG00000184348	ENST00000330180	HIST1H2AK	0
ENSG00000184349	ENST00000333274	EFNA5	0
ENSG00000184349	ENST00000509503	EFNA5	0
ENSG00000184350	ENST00000389832	MRGPRE	0
ENSG00000184350	ENST00000436689	MRGPRE	0
ENSG00000184351	ENST00000390689	KRTAP19-1	0
ENSG00000184357	ENST00000331442	HIST1H1B	0
ENSG00000184361	ENST00000331780	SPATA32	8
ENSG00000184361	ENST00000543122	SPATA32	8
ENSG00000184361	ENST00000586359	SPATA32	8
ENSG00000184361	ENST00000588866	SPATA32	8
ENSG00000184363	ENST00000331563	PKP3	0
ENSG00000184363	ENST00000525642	PKP3	3
ENSG00000184363	ENST00000527442	PKP3	3
ENSG00000184363	ENST00000528036	PKP3	3
ENSG00000184363	ENST00000531857	PKP3	7
ENSG00000184363	ENST00000533249	PKP3	3
ENSG00000184363	ENST00000534401	PKP3	3
ENSG00000184368	ENST00000379643	MAP7D2	4
ENSG00000184368	ENST00000379651	MAP7D2	4
ENSG00000184368	ENST00000443379	MAP7D2	0
ENSG00000184368	ENST00000452324	MAP7D2	4
ENSG00000184368	ENST00000485173	MAP7D2	15
ENSG00000184368	ENST00000543767	MAP7D2	4
ENSG00000184371	ENST00000329608	CSF1	0
ENSG00000184371	ENST00000344188	CSF1	0
ENSG00000184371	ENST00000357302	CSF1	3
ENSG00000184371	ENST00000369801	CSF1	0
ENSG00000184371	ENST00000369802	CSF1	0
ENSG00000184371	ENST00000420111	CSF1	0
ENSG00000184371	ENST00000488198	CSF1	3
ENSG00000184371	ENST00000525659	CSF1	3
ENSG00000184371	ENST00000527192	CSF1	3
ENSG00000184374	ENST00000332843	COLEC10	0
ENSG00000184378	ENST00000330368	ACTRT3	0
ENSG00000184381	ENST00000332509	PLA2G6	0
ENSG00000184381	ENST00000335539	PLA2G6	0
ENSG00000184381	ENST00000402064	PLA2G6	0
ENSG00000184381	ENST00000417303	PLA2G6	0
ENSG00000184381	ENST00000427114	PLA2G6	3
ENSG00000184381	ENST00000427453	PLA2G6	7
ENSG00000184381	ENST00000430886	PLA2G6	3
ENSG00000184381	ENST00000435484	PLA2G6	0
ENSG00000184381	ENST00000436218	PLA2G6	0
ENSG00000184381	ENST00000447598	PLA2G6	0
ENSG00000184381	ENST00000448094	PLA2G6	0
ENSG00000184381	ENST00000452542	PLA2G6	3
ENSG00000184381	ENST00000452794	PLA2G6	3
ENSG00000184381	ENST00000454670	PLA2G6	3
ENSG00000184381	ENST00000455341	PLA2G6	3
ENSG00000184381	ENST00000498338	PLA2G6	3
ENSG00000184381	ENST00000594306	PLA2G6	3
ENSG00000184384	ENST00000524717	MAML2	0
ENSG00000184385	ENST00000329015	C21orf128	0
ENSG00000184388	ENST00000373521	PABPC1L2B	0
ENSG00000184388	ENST00000538388	PABPC1L2B	0
ENSG00000184389	ENST00000330379	A3GALT2	1
ENSG00000184389	ENST00000442999	A3GALT2	0
ENSG00000184394	ENST00000333629	OR4N5	0
ENSG00000184402	ENST00000331758	SS18L1	4
ENSG00000184402	ENST00000370848	SS18L1	4
ENSG00000184402	ENST00000421564	SS18L1	4
ENSG00000184402	ENST00000450482	SS18L1	3
ENSG00000184402	ENST00000492466	SS18L1	7
ENSG00000184408	ENST00000331113	KCND2	0
ENSG00000184408	ENST00000425288	KCND2	3
ENSG00000184428	ENST00000329245	TOP1MT	0
ENSG00000184428	ENST00000518007	TOP1MT	11
ENSG00000184428	ENST00000518760	TOP1MT	3
ENSG00000184428	ENST00000518951	TOP1MT	0
ENSG00000184428	ENST00000519139	TOP1MT	7
ENSG00000184428	ENST00000519148	TOP1MT	0
ENSG00000184428	ENST00000519591	TOP1MT	3
ENSG00000184428	ENST00000519977	TOP1MT	3
ENSG00000184428	ENST00000520950	TOP1MT	3
ENSG00000184428	ENST00000521193	TOP1MT	0
ENSG00000184428	ENST00000522041	TOP1MT	3
ENSG00000184428	ENST00000522043	TOP1MT	3
ENSG00000184428	ENST00000522121	TOP1MT	3
ENSG00000184428	ENST00000523417	TOP1MT	3
ENSG00000184428	ENST00000523676	TOP1MT	0
ENSG00000184432	ENST00000333188	COPB2	8
ENSG00000184432	ENST00000503326	COPB2	3
ENSG00000184432	ENST00000507777	COPB2	0
ENSG00000184432	ENST00000512153	COPB2	3
ENSG00000184432	ENST00000512242	COPB2	3
ENSG00000184432	ENST00000512309	COPB2	7
ENSG00000184432	ENST00000513274	COPB2	3
ENSG00000184432	ENST00000514508	COPB2	3
ENSG00000184432	ENST00000515006	COPB2	11
ENSG00000184434	ENST00000380055	LRRC19	0
ENSG00000184436	ENST00000215742	THAP7	0
ENSG00000184436	ENST00000399133	THAP7	0
ENSG00000184445	ENST00000333479	KNTC1	0
ENSG00000184445	ENST00000423927	KNTC1	3
ENSG00000184445	ENST00000436959	KNTC1	0
ENSG00000184445	ENST00000450485	KNTC1	0
ENSG00000184445	ENST00000534995	KNTC1	0
ENSG00000184445	ENST00000537348	KNTC1	0
ENSG00000184445	ENST00000546125	KNTC1	3
ENSG00000184451	ENST00000332438	CCR10	0
ENSG00000184451	ENST00000591568	CCR10	3
ENSG00000184451	ENST00000591765	CCR10	0
ENSG00000184454	ENST00000374392	NCMAP	0
ENSG00000184459	ENST00000300399	BPIFC	0
ENSG00000184459	ENST00000397450	BPIFC	0
ENSG00000184459	ENST00000397452	BPIFC	0
ENSG00000184459	ENST00000432451	BPIFC	0
ENSG00000184459	ENST00000534972	BPIFC	0
ENSG00000184465	ENST00000333572	WDR27	0
ENSG00000184465	ENST00000420344	WDR27	0
ENSG00000184465	ENST00000423258	WDR27	0
ENSG00000184465	ENST00000441385	WDR27	3
ENSG00000184465	ENST00000448612	WDR27	0
ENSG00000184465	ENST00000474018	WDR27	3
ENSG00000184470	ENST00000334363	TXNRD2	0
ENSG00000184470	ENST00000400518	TXNRD2	8
ENSG00000184470	ENST00000400519	TXNRD2	0
ENSG00000184470	ENST00000400521	TXNRD2	0
ENSG00000184470	ENST00000400525	TXNRD2	0
ENSG00000184470	ENST00000535882	TXNRD2	0
ENSG00000184470	ENST00000542719	TXNRD2	8
ENSG00000184471	ENST00000328449	C1QTNF8	0
ENSG00000184478	ENST00000329564	OR56A3	0
ENSG00000184481	ENST00000341558	FOXO4	8
ENSG00000184481	ENST00000374259	FOXO4	8
ENSG00000184486	ENST00000328345	POU3F2	0
ENSG00000184489	ENST00000329397	PTP4A3	0
ENSG00000184489	ENST00000349124	PTP4A3	0
ENSG00000184489	ENST00000520105	PTP4A3	0
ENSG00000184489	ENST00000521578	PTP4A3	0
ENSG00000184489	ENST00000523147	PTP4A3	11
ENSG00000184489	ENST00000524028	PTP4A3	0
ENSG00000184492	ENST00000306507	FOXD4L1	0
ENSG00000184497	ENST00000375348	TMEM255B	3
ENSG00000184497	ENST00000375353	TMEM255B	0
ENSG00000184500	ENST00000348974	PROS1	3
ENSG00000184500	ENST00000394236	PROS1	0
ENSG00000184500	ENST00000407433	PROS1	0
ENSG00000184500	ENST00000472684	PROS1	3
ENSG00000184502	ENST00000329402	GAST	0
ENSG00000184507	ENST00000333756	NUTM1	0
ENSG00000184507	ENST00000438749	NUTM1	0
ENSG00000184507	ENST00000537011	NUTM1	8
ENSG00000184508	ENST00000330334	HDDC3	8
ENSG00000184508	ENST00000394272	HDDC3	0
ENSG00000184508	ENST00000559898	HDDC3	0
ENSG00000184508	ENST00000561036	HDDC3	3
ENSG00000184515	ENST00000333643	BEX5	0
ENSG00000184515	ENST00000543160	BEX5	0
ENSG00000184517	ENST00000332307	ZFP1	0
ENSG00000184517	ENST00000393430	ZFP1	8
ENSG00000184517	ENST00000464850	ZFP1	8
ENSG00000184517	ENST00000567481	ZFP1	8
ENSG00000184517	ENST00000568079	ZFP1	8
ENSG00000184517	ENST00000570010	ZFP1	8
ENSG00000184524	ENST00000330106	CEND1	0
ENSG00000184530	ENST00000329722	C6orf58	0
ENSG00000184544	ENST00000330255	DHRS7C	0
ENSG00000184544	ENST00000571134	DHRS7C	0
ENSG00000184544	ENST00000571771	DHRS7C	3
ENSG00000184545	ENST00000331588	DUSP8	0
ENSG00000184545	ENST00000397374	DUSP8	0
ENSG00000184557	ENST00000330871	SOCS3	0
ENSG00000184557	ENST00000587578	SOCS3	3
ENSG00000184560	ENST00000333870	C17orf74	0
ENSG00000184560	ENST00000574034	C17orf74	0
ENSG00000184564	ENST00000400286	SLITRK6	0
ENSG00000184566	ENST00000330381	AC132216.1	0
ENSG00000184571	ENST00000332271	PIWIL3	0
ENSG00000184571	ENST00000527701	PIWIL3	0
ENSG00000184571	ENST00000533313	PIWIL3	0
ENSG00000184574	ENST00000329858	LPAR5	0
ENSG00000184574	ENST00000431922	LPAR5	0
ENSG00000184575	ENST00000332707	XPOT	4
ENSG00000184575	ENST00000400935	XPOT	7
ENSG00000184575	ENST00000538086	XPOT	3
ENSG00000184575	ENST00000540203	XPOT	3
ENSG00000184584	ENST00000330794	TMEM173	0
ENSG00000184584	ENST00000510817	TMEM173	3
ENSG00000184588	ENST00000329654	PDE4B	0
ENSG00000184588	ENST00000341517	PDE4B	0
ENSG00000184588	ENST00000371045	PDE4B	0
ENSG00000184588	ENST00000371049	PDE4B	0
ENSG00000184588	ENST00000412480	PDE4B	11
ENSG00000184588	ENST00000423207	PDE4B	0
ENSG00000184588	ENST00000480109	PDE4B	0
ENSG00000184588	ENST00000491340	PDE4B	3
ENSG00000184588	ENST00000526197	PDE4B	3
ENSG00000184588	ENST00000528771	PDE4B	3
ENSG00000184588	ENST00000531025	PDE4B	3
ENSG00000184599	ENST00000361886	FAM19A3	8
ENSG00000184599	ENST00000369630	FAM19A3	0
ENSG00000184601	ENST00000331952	C14orf180	0
ENSG00000184601	ENST00000410013	C14orf180	0
ENSG00000184601	ENST00000557649	C14orf180	0
ENSG00000184602	ENST00000329565	SNN	0
ENSG00000184608	ENST00000284481	C8orf12	0
ENSG00000184608	ENST00000533578	C8orf12	0
ENSG00000184611	ENST00000328032	KCNH7	0
ENSG00000184611	ENST00000332142	KCNH7	0
ENSG00000184613	ENST00000333837	NELL2	0
ENSG00000184613	ENST00000395487	NELL2	0
ENSG00000184613	ENST00000429094	NELL2	0
ENSG00000184613	ENST00000437801	NELL2	0
ENSG00000184613	ENST00000452445	NELL2	0
ENSG00000184613	ENST00000548531	NELL2	3
ENSG00000184613	ENST00000548826	NELL2	0
ENSG00000184613	ENST00000549027	NELL2	0
ENSG00000184613	ENST00000550139	NELL2	3
ENSG00000184613	ENST00000550313	NELL2	11
ENSG00000184613	ENST00000550462	NELL2	3
ENSG00000184613	ENST00000551601	NELL2	0
ENSG00000184613	ENST00000551949	NELL2	11
ENSG00000184613	ENST00000552993	NELL2	3
ENSG00000184613	ENST00000553120	NELL2	3
ENSG00000184619	ENST00000331336	KRBA2	0
ENSG00000184619	ENST00000396267	KRBA2	0
ENSG00000184634	ENST00000333646	MED12	4
ENSG00000184634	ENST00000374080	MED12	4
ENSG00000184634	ENST00000374102	MED12	4
ENSG00000184634	ENST00000429213	MED12	3
ENSG00000184634	ENST00000444034	MED12	7
ENSG00000184635	ENST00000343769	ZNF93	8
ENSG00000184635	ENST00000586021	ZNF93	8
ENSG00000184635	ENST00000588146	ZNF93	3
